time,accX,accY,accZ,target,group
2023-09-16 09:43:53.827,5.64,6.46,-2.71,Walk,1
2023-09-16 09:43:53.844,5.63,7.01,-2.37,Walk,1
2023-09-16 09:43:53.861,5.52,7.55,-1.88,Walk,1
2023-09-16 09:43:53.877,4.86,7.65,-1.39,Walk,1
2023-09-16 09:43:53.894,4.37,7.48,-1.25,Walk,1
2023-09-16 09:43:53.911,3.5,6.81,-1.1,Walk,1
2023-09-16 09:43:53.927,2.65,5.64,-0.91,Walk,1
2023-09-16 09:43:53.944,2.06,4.84,-0.55,Walk,1
2023-09-16 09:43:53.961,0.9,3.69,0.47,Walk,1
2023-09-16 09:43:53.977,-0.04,2.71,1.48,Walk,1
2023-09-16 09:43:53.994,-0.32,2.43,2.06,Walk,1
2023-09-16 09:43:54.011,-0.36,2.07,2.97,Walk,1
2023-09-16 09:43:54.027,0.27,2.07,3.07,Walk,1
2023-09-16 09:43:54.044,0.65,2.1,2.7,Walk,1
2023-09-16 09:43:54.061,1.54,2.1,1.65,Walk,1
2023-09-16 09:43:54.077,2.22,1.79,0.81,Walk,1
2023-09-16 09:43:54.094,2.44,1.09,0.02,Walk,1
2023-09-16 09:43:54.111,2.37,0.74,-0.36,Walk,1
2023-09-16 09:43:54.127,2.29,0.27,-0.84,Walk,1
2023-09-16 09:43:54.144,1.97,-0.08,-1.25,Walk,1
2023-09-16 09:43:54.161,1.68,-0.34,-1.49,Walk,1
2023-09-16 09:43:54.177,1.08,-0.52,-1.74,Walk,1
2023-09-16 09:43:54.194,0.17,-0.79,-2.03,Walk,1
2023-09-16 09:43:54.210,-0.41,-0.87,-2.1,Walk,1
2023-09-16 09:43:54.227,-1.38,-0.94,-2.24,Walk,1
2023-09-16 09:43:54.244,-2.53,-1.1,-2.31,Walk,1
2023-09-16 09:43:54.260,-3.06,-1.29,-2.31,Walk,1
2023-09-16 09:43:54.277,-3.62,-1.4,-2.33,Walk,1
2023-09-16 09:43:54.294,-3.9,-1.54,-2.52,Walk,1
2023-09-16 09:43:54.311,-4.07,-1.69,-2.57,Walk,1
2023-09-16 09:43:54.327,-4.23,-1.85,-2.44,Walk,1
2023-09-16 09:43:54.344,-4.22,-2.0,-1.93,Walk,1
2023-09-16 09:43:54.361,-4.37,-2.08,-1.63,Walk,1
2023-09-16 09:43:54.377,-4.56,-2.09,-0.95,Walk,1
2023-09-16 09:43:54.394,-4.69,-2.22,-0.35,Walk,1
2023-09-16 09:43:54.411,-4.9,-2.2,-0.05,Walk,1
2023-09-16 09:43:54.427,-5.12,-2.01,0.55,Walk,1
2023-09-16 09:43:54.443,-5.1,-1.93,0.86,Walk,1
2023-09-16 09:43:54.461,-5.22,-1.63,1.07,Walk,1
2023-09-16 09:43:54.477,-5.6,-0.87,1.41,Walk,1
2023-09-16 09:43:54.494,-5.95,-0.01,1.21,Walk,1
2023-09-16 09:43:54.511,-5.91,0.2,0.99,Walk,1
2023-09-16 09:43:54.526,-6.74,0.12,0.67,Walk,1
2023-09-16 09:43:54.544,-8.23,-0.7,1.18,Walk,1
2023-09-16 09:43:54.561,-8.87,-1.93,1.79,Walk,1
2023-09-16 09:43:54.577,-8.62,-2.4,2.19,Walk,1
2023-09-16 09:43:54.594,-7.24,-2.71,2.85,Walk,1
2023-09-16 09:43:54.611,-5.25,-2.46,2.84,Walk,1
2023-09-16 09:43:54.627,-4.29,-2.25,2.61,Walk,1
2023-09-16 09:43:54.644,-2.98,-1.82,2.06,Walk,1
2023-09-16 09:43:54.661,-2.29,-1.4,1.46,Walk,1
2023-09-16 09:43:54.677,-2.21,-1.16,1.24,Walk,1
2023-09-16 09:43:54.694,-2.64,-0.67,1.14,Walk,1
2023-09-16 09:43:54.710,-2.79,-0.76,0.83,Walk,1
2023-09-16 09:43:54.727,-2.77,-0.91,0.59,Walk,1
2023-09-16 09:43:54.744,-2.57,-1.29,0.28,Walk,1
2023-09-16 09:43:54.761,-2.0,-1.21,-0.2,Walk,1
2023-09-16 09:43:54.777,-1.56,-0.97,-0.46,Walk,1
2023-09-16 09:43:54.794,-1.0,-0.55,-0.84,Walk,1
2023-09-16 09:43:54.810,-0.91,-0.14,-0.62,Walk,1
2023-09-16 09:43:54.827,-0.84,0.17,-0.55,Walk,1
2023-09-16 09:43:54.844,-0.76,0.83,-0.67,Walk,1
2023-09-16 09:43:54.861,-0.63,1.4,-1.19,Walk,1
2023-09-16 09:43:54.877,-0.44,1.68,-1.66,Walk,1
2023-09-16 09:43:54.894,-0.09,2.11,-2.45,Walk,1
2023-09-16 09:43:54.911,0.41,2.52,-3.14,Walk,1
2023-09-16 09:43:54.927,0.83,2.88,-3.56,Walk,1
2023-09-16 09:43:54.943,1.62,3.33,-4.25,Walk,1
2023-09-16 09:43:54.961,2.31,3.64,-4.61,Walk,1
2023-09-16 09:43:54.978,2.7,3.98,-4.71,Walk,1
2023-09-16 09:43:54.994,3.4,4.68,-4.85,Walk,1
2023-09-16 09:43:55.010,4.0,5.34,-4.87,Walk,1
2023-09-16 09:43:55.026,4.39,5.65,-4.88,Walk,1
2023-09-16 09:43:55.044,4.72,5.84,-4.83,Walk,1
2023-09-16 09:43:55.061,4.96,5.59,-4.83,Walk,1
2023-09-16 09:43:55.077,5.1,5.61,-4.79,Walk,1
2023-09-16 09:43:55.093,5.12,6.15,-4.51,Walk,1
2023-09-16 09:43:55.111,5.38,6.51,-3.58,Walk,1
2023-09-16 09:43:55.127,5.6,6.63,-2.71,Walk,1
2023-09-16 09:43:55.146,5.62,6.81,-2.22,Walk,1
2023-09-16 09:43:55.161,5.84,6.76,-1.58,Walk,1
2023-09-16 09:43:55.179,5.31,6.22,-1.08,Walk,1
2023-09-16 09:43:55.194,4.76,5.76,-0.73,Walk,1
2023-09-16 09:43:55.210,3.7,5.0,0.1,Walk,1
2023-09-16 09:43:55.227,2.35,4.27,1.5,Walk,1
2023-09-16 09:43:55.244,1.7,3.9,2.39,Walk,1
2023-09-16 09:43:55.260,1.1,3.67,3.86,Walk,1
2023-09-16 09:43:55.277,0.92,3.42,4.24,Walk,1
2023-09-16 09:43:55.293,0.95,3.29,3.94,Walk,1
2023-09-16 09:43:55.310,1.45,3.21,,Walk,1
2023-09-16 09:43:55.327,1.71,2.5,2.07,Walk,1
2023-09-16 09:43:55.344,1.62,2.05,1.74,Walk,1
2023-09-16 09:43:55.360,1.62,1.27,1.03,Walk,1
2023-09-16 09:43:55.377,1.85,0.68,0.23,Walk,1
2023-09-16 09:43:55.394,1.81,0.43,-0.1,Walk,1
2023-09-16 09:43:55.411,1.6,0.05,-0.5,Walk,1
2023-09-16 09:43:55.427,1.24,0.04,-0.56,Walk,1
2023-09-16 09:43:55.444,1.03,-0.05,-0.76,Walk,1
2023-09-16 09:43:55.461,0.68,-0.04,-0.98,Walk,1
2023-09-16 09:43:55.477,0.13,0.04,-1.29,Walk,1
2023-09-16 09:43:55.494,-0.68,-0.11,-1.73,Walk,1
2023-09-16 09:43:55.511,-1.23,-0.25,-1.99,Walk,1
2023-09-16 09:43:55.527,-2.16,-0.45,-2.61,Walk,1
2023-09-16 09:43:55.544,-3.42,-1.07,-3.52,Walk,1
2023-09-16 09:43:55.561,-4.27,-1.42,-3.84,Walk,1
2023-09-16 09:43:55.577,-5.78,-2.08,-4.23,Walk,1
2023-09-16 09:43:55.594,-7.31,-2.44,-3.8,Walk,1
2023-09-16 09:43:55.611,-7.69,-2.63,-3.19,Walk,1
2023-09-16 09:43:55.627,-7.76,-2.74,-1.92,Walk,1
2023-09-16 09:43:55.644,-7.5,-2.67,-0.54,Walk,1
2023-09-16 09:43:55.661,-7.45,-2.66,0.16,Walk,1
2023-09-16 09:43:55.677,-7.37,-2.36,1.06,Walk,1
2023-09-16 09:43:55.694,-7.65,-1.83,1.88,Walk,1
2023-09-16 09:43:55.711,-7.92,-1.62,2.09,Walk,1
2023-09-16 09:43:55.727,-8.61,-1.71,2.03,Walk,1
2023-09-16 09:43:55.744,-9.47,-1.79,1.86,Walk,1
2023-09-16 09:43:55.761,-9.86,-1.83,1.85,Walk,1
2023-09-16 09:43:55.777,-10.21,-2.22,1.83,Walk,1
2023-09-16 09:43:55.794,-9.68,-2.63,1.8,Walk,1
2023-09-16 09:43:55.811,-8.87,-2.64,1.79,Walk,1
2023-09-16 09:43:55.827,-6.87,-2.44,1.55,Walk,1
2023-09-16 09:43:55.844,-5.25,-1.97,1.36,Walk,1
2023-09-16 09:43:55.861,-4.45,-1.5,1.12,Walk,1
2023-09-16 09:43:55.877,-3.37,-0.29,0.74,Walk,1
2023-09-16 09:43:55.894,-3.06,0.35,0.57,Walk,1
2023-09-16 09:43:55.911,-3.21,0.74,0.77,Walk,1
2023-09-16 09:43:55.927,-3.6,1.1,1.13,Walk,1
2023-09-16 09:43:55.944,-3.68,1.38,1.3,Walk,1
2023-09-16 09:43:55.961,-3.0,1.22,0.35,Walk,1
2023-09-16 09:43:55.977,-2.46,1.28,-0.21,Walk,1
2023-09-16 09:43:55.994,-1.45,1.37,-0.95,Walk,1
2023-09-16 09:43:56.011,-0.37,1.55,-1.72,Walk,1
2023-09-16 09:43:56.027,0.17,1.78,-2.0,Walk,1
2023-09-16 09:43:56.044,0.9,2.18,-2.32,Walk,1
2023-09-16 09:43:56.061,1.39,2.42,-2.59,Walk,1
2023-09-16 09:43:56.077,1.53,2.54,-2.84,Walk,1
2023-09-16 09:43:56.094,1.65,2.69,-3.12,Walk,1
2023-09-16 09:43:56.111,1.87,3.03,-3.56,Walk,1
2023-09-16 09:43:56.127,2.0,3.26,-3.93,Walk,1
2023-09-16 09:43:56.143,2.07,3.48,-4.49,Walk,1
2023-09-16 09:43:56.161,2.16,3.75,-5.02,Walk,1
2023-09-16 09:43:56.177,2.24,3.97,-5.25,Walk,1
2023-09-16 09:43:56.194,2.48,4.24,-5.55,Walk,1
2023-09-16 09:43:56.211,2.86,4.39,-5.79,Walk,1
2023-09-16 09:43:56.227,3.14,4.58,-5.86,Walk,1
2023-09-16 09:43:56.244,3.65,4.86,-5.83,Walk,1
2023-09-16 09:43:56.261,4.23,5.13,-5.63,Walk,1
2023-09-16 09:43:56.277,4.63,5.25,-5.42,Walk,1
2023-09-16 09:43:56.294,5.36,5.24,-5.08,Walk,1
2023-09-16 09:43:56.311,5.81,5.34,-4.57,Walk,1
2023-09-16 09:43:56.327,6.18,5.57,-4.14,Walk,1
2023-09-16 09:43:56.344,7.76,6.14,-2.62,Walk,1
2023-09-16 09:43:56.361,9.12,7.54,-1.66,Walk,1
2023-09-16 09:43:56.377,9.75,7.84,-1.64,Walk,1
2023-09-16 09:43:56.394,9.67,8.36,-2.39,Walk,1
2023-09-16 09:43:56.411,7.82,8.37,-2.91,Walk,1
2023-09-16 09:43:56.427,5.55,7.45,-2.74,Walk,1
2023-09-16 09:43:56.444,4.15,7.02,-2.46,Walk,1
2023-09-16 09:43:56.461,1.73,6.64,-1.56,Walk,1
2023-09-16 09:43:56.477,-0.34,5.66,-0.95,Walk,1
2023-09-16 09:43:56.494,-1.3,4.99,-0.5,Walk,1
2023-09-16 09:43:56.511,-2.83,4.03,0.25,Walk,1
2023-09-16 09:43:56.527,-3.94,2.81,0.98,Walk,1
2023-09-16 09:43:56.544,-4.33,2.18,1.34,Walk,1
2023-09-16 09:43:56.561,-4.25,1.18,1.73,Walk,1
2023-09-16 09:43:56.577,-3.81,0.42,1.85,Walk,1
2023-09-16 09:43:56.595,-3.45,0.2,1.8,Walk,1
2023-09-16 09:43:56.610,-2.47,0.11,1.61,Walk,1
2023-09-16 09:43:56.627,-1.74,-0.17,1.56,Walk,1
2023-09-16 09:43:56.643,-1.77,-0.46,1.37,Walk,1
2023-09-16 09:43:56.661,-1.93,-1.09,0.87,Walk,1
2023-09-16 09:43:56.678,-2.05,-1.43,0.61,Walk,1
2023-09-16 09:43:56.694,-2.26,-1.6,0.57,Walk,1
2023-09-16 09:43:56.711,-2.6,-1.8,0.37,Walk,1
2023-09-16 09:43:56.727,-2.74,-1.81,-0.08,Walk,1
2023-09-16 09:43:56.744,-2.8,-1.89,-0.35,Walk,1
2023-09-16 09:43:56.761,-2.89,-1.99,-0.83,Walk,1
2023-09-16 09:43:56.777,-3.01,-1.95,-1.23,Walk,1
2023-09-16 09:43:56.794,-3.12,-2.02,-1.38,Walk,1
2023-09-16 09:43:56.810,-3.27,-2.07,-1.53,Walk,1
2023-09-16 09:43:56.827,-3.47,-2.26,-1.62,Walk,1
2023-09-16 09:43:56.844,-3.75,-2.34,-1.47,Walk,1
2023-09-16 09:43:56.861,-4.09,-2.4,-0.76,Walk,1
2023-09-16 09:43:56.877,-4.31,,,Walk,1
2023-09-16 09:43:56.893,-4.55,-2.65,0.04,Walk,1
2023-09-16 09:43:56.910,-4.89,-2.47,0.78,Walk,1
2023-09-16 09:43:56.927,-5.12,-2.2,1.6,Walk,1
2023-09-16 09:43:56.944,-5.47,-2.09,2.39,Walk,1
2023-09-16 09:43:56.961,-5.7,-2.0,2.85,Walk,1
2023-09-16 09:43:56.977,-5.86,-1.68,3.65,Walk,1
2023-09-16 09:43:56.994,-5.9,-1.31,4.15,Walk,1
2023-09-16 09:43:57.011,-5.84,-1.26,4.05,Walk,1
2023-09-16 09:43:57.027,-5.86,-0.81,3.62,Walk,1
2023-09-16 09:43:57.044,-5.23,0.09,3.22,Walk,1
2023-09-16 09:43:57.061,-4.93,0.2,2.73,Walk,1
2023-09-16 09:43:57.077,-4.94,0.11,1.64,Walk,1
2023-09-16 09:43:57.094,-5.19,0.36,1.13,Walk,1
2023-09-16 09:43:57.110,-5.26,0.38,1.03,Walk,1
2023-09-16 09:43:57.127,-5.57,-0.08,0.98,Walk,1
2023-09-16 09:43:57.144,-5.6,-0.93,0.9,Walk,1
2023-09-16 09:43:57.161,-5.26,-1.03,0.93,Walk,1
2023-09-16 09:43:57.177,-4.12,-0.68,0.85,Walk,1
2023-09-16 09:43:57.194,-3.09,-0.23,0.49,Walk,1
2023-09-16 09:43:57.211,-2.56,0.16,0.23,Walk,1
2023-09-16 09:43:57.227,-1.88,0.59,-0.49,Walk,1
2023-09-16 09:43:57.244,-1.99,0.62,-1.3,Walk,1
2023-09-16 09:43:57.261,-2.28,0.54,-1.7,Walk,1
2023-09-16 09:43:57.277,-3.14,0.31,-2.35,Walk,1
2023-09-16 09:43:57.294,-3.57,0.07,-2.91,Walk,1
2023-09-16 09:43:57.311,-3.5,-0.06,-3.32,Walk,1
2023-09-16 09:43:57.327,-3.0,-0.5,-3.95,Walk,1
2023-09-16 09:43:57.344,-1.99,-0.74,-4.14,Walk,1
2023-09-16 09:43:57.361,-0.95,-0.69,-4.0,Walk,1
2023-09-16 09:43:57.377,-0.48,-0.55,-3.81,Walk,1
2023-09-16 09:43:57.394,0.12,-0.29,-3.28,Walk,1
2023-09-16 09:43:57.411,0.59,0.34,-2.94,Walk,1
2023-09-16 09:43:57.427,0.87,0.75,-2.93,Walk,1
2023-09-16 09:43:57.444,1.14,1.31,-3.05,Walk,1
2023-09-16 09:43:57.461,1.25,1.64,-3.61,Walk,1
2023-09-16 09:43:57.477,1.24,1.93,-3.94,Walk,1
2023-09-16 09:43:57.494,1.34,2.2,-4.27,Walk,1
2023-09-16 09:43:57.511,1.75,2.58,-4.74,Walk,1
2023-09-16 09:43:57.527,2.04,2.84,-5.04,Walk,1
2023-09-16 09:43:57.544,2.67,3.15,-5.51,Walk,1
2023-09-16 09:43:57.561,3.25,3.71,-5.67,Walk,1
2023-09-16 09:43:57.577,3.53,4.05,-5.61,Walk,1
2023-09-16 09:43:57.594,4.19,4.81,-5.15,Walk,1
2023-09-16 09:43:57.611,5.06,5.17,-4.75,Walk,1
2023-09-16 09:43:57.627,5.48,5.5,-4.44,Walk,1
2023-09-16 09:43:57.644,6.41,6.05,-3.84,Walk,1
2023-09-16 09:43:57.661,7.51,6.37,-3.32,Walk,1
2023-09-16 09:43:57.677,7.89,6.52,-3.06,Walk,1
2023-09-16 09:43:57.694,7.78,6.98,-2.7,Walk,1
2023-09-16 09:43:57.710,7.28,7.31,-2.0,Walk,1
2023-09-16 09:43:57.727,6.84,7.28,-1.68,Walk,1
2023-09-16 09:43:57.743,5.89,7.44,-1.33,Walk,1
2023-09-16 09:43:57.761,4.93,7.44,-1.25,Walk,1
2023-09-16 09:43:57.777,4.27,7.21,-1.2,Walk,1
2023-09-16 09:43:57.794,2.72,6.65,-1.05,Walk,1
2023-09-16 09:43:57.811,0.97,5.76,-0.73,Walk,1
2023-09-16 09:43:57.827,-0.68,4.65,0.08,Walk,1
2023-09-16 09:43:57.844,-1.56,3.93,0.72,Walk,1
2023-09-16 09:43:57.861,-2.8,2.75,1.73,Walk,1
2023-09-16 09:43:57.877,-3.35,1.65,2.74,Walk,1
2023-09-16 09:43:57.894,-3.47,1.1,3.08,Walk,1
2023-09-16 09:43:57.910,-3.03,0.58,3.1,Walk,1
2023-09-16 09:43:57.927,-2.27,0.15,2.53,Walk,1
2023-09-16 09:43:57.944,-2.01,-0.11,2.3,Walk,1
2023-09-16 09:43:57.961,-1.47,-0.76,1.61,Walk,1
2023-09-16 09:43:57.977,-1.3,-1.33,1.12,Walk,1
2023-09-16 09:43:57.994,-1.34,-1.51,0.96,Walk,1
2023-09-16 09:43:58.010,-1.27,-1.67,0.68,Walk,1
2023-09-16 09:43:58.027,-1.3,-1.66,0.59,Walk,1
2023-09-16 09:43:58.044,-1.39,-1.65,0.6,Walk,1
2023-09-16 09:43:58.060,-1.43,-1.57,0.42,Walk,1
2023-09-16 09:43:58.077,-1.74,-1.64,-0.08,Walk,1
2023-09-16 09:43:58.094,-1.96,-1.71,-0.4,Walk,1
2023-09-16 09:43:58.110,-2.43,-1.84,-1.12,Walk,1
2023-09-16 09:43:58.127,-3.04,-2.03,-1.53,Walk,1
2023-09-16 09:43:58.144,-3.44,-2.17,-1.63,Walk,1
2023-09-16 09:43:58.161,-4.1,-2.31,-1.5,Walk,1
2023-09-16 09:43:58.177,-4.79,-2.5,-1.09,Walk,1
2023-09-16 09:43:58.194,-5.15,-2.55,-0.59,Walk,1
2023-09-16 09:43:58.211,-5.53,-2.59,0.4,Walk,1
2023-09-16 09:43:58.227,-5.77,-2.37,1.21,Walk,1
2023-09-16 09:43:58.243,-5.89,-2.3,1.79,Walk,1
2023-09-16 09:43:58.260,-6.14,-2.3,2.87,Walk,1
2023-09-16 09:43:58.278,-6.29,-2.17,3.65,Walk,1
2023-09-16 09:43:58.293,-6.28,-2.08,4.08,Walk,1
2023-09-16 09:43:58.310,-6.16,-1.99,4.37,Walk,1
2023-09-16 09:43:58.328,-5.96,-1.77,4.17,Walk,1
2023-09-16 09:43:58.344,-5.75,-1.62,3.91,Walk,1
2023-09-16 09:43:58.360,-5.18,-1.16,3.2,Walk,1
2023-09-16 09:43:58.377,-4.8,-0.3,2.52,Walk,1
2023-09-16 09:43:58.394,-4.44,0.83,1.84,Walk,1
2023-09-16 09:43:58.410,-4.45,1.63,1.51,Walk,1
2023-09-16 09:43:58.427,-4.71,2.36,1.1,Walk,1
2023-09-16 09:43:58.444,-6.04,1.5,0.99,Walk,1
2023-09-16 09:43:58.461,-6.73,0.7,0.87,Walk,1
2023-09-16 09:43:58.477,-7.16,-0.61,0.56,Walk,1
2023-09-16 09:43:58.494,-6.15,-1.01,-0.16,Walk,1
2023-09-16 09:43:58.511,-5.19,-0.78,-0.53,Walk,1
2023-09-16 09:43:58.527,-3.49,-0.38,-0.91,Walk,1
2023-09-16 09:43:58.544,-1.85,0.16,-0.9,Walk,1
2023-09-16 09:43:58.561,-1.08,0.42,-0.94,Walk,1
2023-09-16 09:43:58.577,-0.51,0.68,-1.03,Walk,1
2023-09-16 09:43:58.594,-1.27,0.56,-1.06,Walk,1
2023-09-16 09:43:58.611,-1.64,0.66,-1.13,Walk,1
2023-09-16 09:43:58.627,-1.8,0.61,-1.51,Walk,1
2023-09-16 09:43:58.644,-1.83,0.38,-2.35,Walk,1
2023-09-16 09:43:58.661,-1.66,0.24,-2.91,Walk,1
2023-09-16 09:43:58.677,-1.23,-0.05,-3.82,Walk,1
2023-09-16 09:43:58.694,-0.37,0.07,-4.54,Walk,1
2023-09-16 09:43:58.711,0.16,0.18,-4.8,Walk,1
2023-09-16 09:43:58.727,0.69,0.48,-4.84,Walk,1
2023-09-16 09:43:58.744,1.15,1.11,-4.31,Walk,1
2023-09-16 09:43:58.761,1.51,1.68,-4.09,Walk,1
2023-09-16 09:43:58.777,1.74,2.05,-4.09,Walk,1
2023-09-16 09:43:58.794,2.06,2.35,-4.36,Walk,1
2023-09-16 09:43:58.811,2.38,2.94,-4.6,Walk,1
2023-09-16 09:43:58.827,2.62,3.35,-4.69,Walk,1
2023-09-16 09:43:58.844,3.25,3.9,-4.91,Walk,1
2023-09-16 09:43:58.861,4.18,4.5,-5.05,Walk,1
2023-09-16 09:43:58.877,4.54,5.0,-4.99,Walk,1
2023-09-16 09:43:58.894,5.23,5.52,-4.65,Walk,1
2023-09-16 09:43:58.911,5.65,6.28,-3.51,Walk,1
2023-09-16 09:43:58.927,5.88,6.51,-2.87,Walk,1
2023-09-16 09:43:58.944,6.49,6.47,-1.97,Walk,1
2023-09-16 09:43:58.961,6.51,6.78,-1.33,Walk,1
2023-09-16 09:43:58.977,6.55,6.99,-1.06,Walk,1
2023-09-16 09:43:58.994,6.92,7.59,-0.69,Walk,1
2023-09-16 09:43:59.011,6.9,7.78,-0.37,Walk,1
2023-09-16 09:43:59.027,6.56,7.84,-0.15,Walk,1
2023-09-16 09:43:59.044,5.67,7.78,0.27,Walk,1
2023-09-16 09:43:59.061,5.15,7.42,0.16,Walk,1
2023-09-16 09:43:59.077,4.76,6.98,-0.26,Walk,1
2023-09-16 09:43:59.094,3.83,6.01,-1.22,Walk,1
2023-09-16 09:43:59.111,2.77,5.17,-1.33,Walk,1
2023-09-16 09:43:59.127,2.18,4.56,-1.06,Walk,1
2023-09-16 09:43:59.143,1.07,3.81,-0.19,Walk,1
2023-09-16 09:43:59.161,-0.09,3.41,1.06,Walk,1
2023-09-16 09:43:59.177,-0.64,3.01,1.71,Walk,1
2023-09-16 09:43:59.194,-1.16,2.56,2.34,Walk,1
2023-09-16 09:43:59.211,-1.27,2.2,1.99,Walk,1
2023-09-16 09:43:59.227,-1.39,1.88,1.56,Walk,1
2023-09-16 09:43:59.244,-1.37,1.26,0.34,Walk,1
2023-09-16 09:43:59.261,-1.43,0.82,-0.83,Walk,1
2023-09-16 09:43:59.277,-1.58,0.09,-1.84,Walk,1
2023-09-16 09:43:59.294,-1.81,-0.25,-2.42,Walk,1
2023-09-16 09:43:59.311,-2.0,-0.73,-3.16,Walk,1
2023-09-16 09:43:59.327,-2.37,-1.14,-3.33,Walk,1
2023-09-16 09:43:59.344,-2.61,-1.36,-3.16,Walk,1
2023-09-16 09:43:59.360,-2.96,-1.5,,Walk,1
2023-09-16 09:43:59.377,-3.19,-1.62,-2.03,Walk,1
2023-09-16 09:43:59.394,-3.34,-1.68,-1.65,Walk,1
2023-09-16 09:43:59.411,-3.39,-1.81,-1.09,Walk,1
2023-09-16 09:43:59.427,-3.55,,,Walk,1
2023-09-16 09:43:59.444,-3.7,-2.15,-0.75,Walk,1
2023-09-16 09:43:59.461,-3.93,-2.26,-0.57,Walk,1
2023-09-16 09:43:59.477,-4.47,-2.34,-0.47,Walk,1
2023-09-16 09:43:59.494,-4.9,-2.39,-0.33,Walk,1
2023-09-16 09:43:59.511,-5.7,-2.31,-0.09,Walk,1
2023-09-16 09:43:59.527,-6.6,-2.16,0.29,Walk,1
2023-09-16 09:43:59.544,-7.06,-2.08,0.64,Walk,1
2023-09-16 09:43:59.560,-7.8,-2.29,1.15,Walk,1
2023-09-16 09:43:59.577,-8.26,-2.01,1.87,Walk,1
2023-09-16 09:43:59.594,-8.04,-1.93,1.95,Walk,1
2023-09-16 09:43:59.610,-8.42,-1.68,3.05,Walk,1
2023-09-16 09:43:59.627,-8.67,-1.25,3.54,Walk,1
2023-09-16 09:43:59.644,-8.48,-0.87,3.75,Walk,1
2023-09-16 09:43:59.661,-7.67,-0.19,3.63,Walk,1
2023-09-16 09:43:59.677,-7.47,0.07,2.59,Walk,1
2023-09-16 09:43:59.694,-7.57,0.25,2.21,Walk,1
2023-09-16 09:43:59.711,-8.22,0.18,1.66,Walk,1
2023-09-16 09:43:59.727,-9.0,-0.35,1.56,Walk,1
2023-09-16 09:43:59.744,-8.83,-0.82,1.5,Walk,1
2023-09-16 09:43:59.760,-8.23,-0.98,1.36,Walk,1
2023-09-16 09:43:59.777,-6.95,-0.81,0.67,Walk,1
2023-09-16 09:43:59.794,-5.42,-0.47,0.06,Walk,1
2023-09-16 09:43:59.811,-4.72,-0.22,-0.23,Walk,1
2023-09-16 09:43:59.827,-3.98,0.19,-0.68,Walk,1
2023-09-16 09:43:59.844,-3.67,0.55,-1.0,Walk,1
2023-09-16 09:43:59.860,-3.56,0.71,-1.32,Walk,1
2023-09-16 09:43:59.877,-3.54,1.08,-1.91,Walk,1
2023-09-16 09:43:59.894,-3.46,1.08,-2.06,Walk,1
2023-09-16 09:43:59.911,-3.18,1.09,-2.69,Walk,1
2023-09-16 09:43:59.927,-2.42,0.86,-3.29,Walk,1
2023-09-16 09:43:59.944,-1.59,0.94,-3.86,Walk,1
2023-09-16 09:43:59.960,-1.1,1.18,-4.06,Walk,1
2023-09-16 09:43:59.977,-0.45,1.75,-3.96,Walk,1
2023-09-16 09:43:59.994,-0.12,2.29,-3.93,Walk,1
2023-09-16 09:44:00.010,0.11,2.86,-3.92,Walk,1
2023-09-16 09:44:00.026,0.44,,,Walk,1
2023-09-16 09:44:00.044,0.66,3.94,-4.21,Walk,1
2023-09-16 09:44:00.060,0.81,4.25,-4.48,Walk,1
2023-09-16 09:44:00.077,1.15,4.75,-4.88,Walk,1
2023-09-16 09:44:00.094,1.71,4.88,-5.38,Walk,1
2023-09-16 09:44:00.111,2.11,5.17,-5.59,Walk,1
2023-09-16 09:44:00.127,2.94,5.28,-5.6,Walk,1
2023-09-16 09:44:00.144,3.85,5.29,-5.71,Walk,1
2023-09-16 09:44:00.161,4.4,5.59,-5.52,Walk,1
2023-09-16 09:44:00.177,5.28,6.03,-5.32,Walk,1
2023-09-16 09:44:00.194,7.38,6.29,-3.5,Walk,1
2023-09-16 09:44:00.211,9.71,6.68,-1.27,Walk,1
2023-09-16 09:44:00.227,10.82,7.1,-0.29,Walk,1
2023-09-16 09:44:00.244,12.63,7.65,0.54,Walk,1
2023-09-16 09:44:00.261,12.72,7.67,-0.29,Walk,1
2023-09-16 09:44:00.277,11.93,7.42,-1.15,Walk,1
2023-09-16 09:44:00.294,9.7,7.35,-2.16,Walk,1
2023-09-16 09:44:00.311,7.42,7.55,-2.18,Walk,1
2023-09-16 09:44:00.327,6.32,7.53,-2.02,Walk,1
2023-09-16 09:44:00.344,4.38,7.85,-1.87,Walk,1
2023-09-16 09:44:00.361,2.66,7.94,-1.79,Walk,1
2023-09-16 09:44:00.377,2.04,7.65,-1.74,Walk,1
2023-09-16 09:44:00.394,1.27,7.07,-1.91,Walk,1
2023-09-16 09:44:00.411,0.47,5.85,-2.02,Walk,1
2023-09-16 09:44:00.427,-0.08,5.14,-1.98,Walk,1
2023-09-16 09:44:00.444,-0.96,4.07,-1.61,Walk,1
2023-09-16 09:44:00.461,-1.45,3.49,-1.24,Walk,1
2023-09-16 09:44:00.477,-1.65,3.12,-1.23,Walk,1
2023-09-16 09:44:00.494,-1.79,2.75,-1.5,Walk,1
2023-09-16 09:44:00.511,-1.85,2.45,-1.93,Walk,1
2023-09-16 09:44:00.527,-1.97,2.12,-2.0,Walk,1
2023-09-16 09:44:00.544,-2.2,1.34,-2.08,Walk,1
